54.36	15495040
58.26	15420692
58.99	15486768
58.45	15420780
55.49	15407708
54.45	15486672
57.55	15422260
54.38	14880708
55.31	15566852
56.12	15413664
57.61	15438164
57.17	15374112
55.72	15523668
56.45	15522348
53.53	15400972
56.54	13869508
54.80	15420328
59.17	13902420
55.74	15482028
57.34	15394136
54.46	14009408
56.06	15374144
57.10	13917396
57.21	15340272
59.41	15535744
58.21	15387044
58.44	13958644
57.81	15455096
55.01	15421020
54.05	15414696
58.65	15387032
55.64	13874732
58.08	15515440
55.40	15380596
57.63	15482908
55.31	15474548
55.41	15488624
54.44	15489440
61.32	13948432
56.51	15332368
57.46	15346720
58.51	15415624
54.02	15400108
53.92	15398936
63.07	15548768
60.03	14915432
52.32	15399024
54.44	15418788
53.97	15523788
53.35	15374032
53.42	15299612
53.52	15502088
58.92	15476204
55.65	15509008
54.71	15515436
60.69	15400880
52.46	14905176
61.45	15529144
53.96	15387788
52.39	15462012
53.87	15393484
55.79	15468808
52.18	15401624
54.61	15489528
52.95	15358336
53.36	15422184
53.85	15414212
60.58	15488776
52.59	15330740
59.55	13881708
52.00	15395364
55.09	15488656
54.79	15332268
54.06	14880600
53.48	15421224
54.04	15360604
54.32	15391892
55.26	15401188
53.64	15398820
59.00	15387340
53.01	15469752
62.38	13909456
66.00	13954072
54.34	15426024
54.69	15360612
55.63	13519972
55.38	15481968
53.16	15362568
53.21	15394020
53.26	15393268
62.48	15393928
51.86	14915528
55.20	15386796
57.57	15468472
54.65	15482264
63.30	15415812
52.21	15385096
51.98	15432516
55.65	15522616
53.55	15393840
55.38	15513988
61.49	15516700
54.88	15520116
64.89	13973940
59.65	13869156
52.91	15388136
53.29	15378564
56.65	15374804
53.55	15414560
52.37	15319208
53.78	15340212
53.64	15399060
54.75	13947684
56.02	15386784
62.65	15381188
53.62	15501600
57.81	15305944
53.89	15500012
52.83	15407540
52.60	15415052
53.75	15373500
53.69	15529400
52.84	15401116
53.71	15374956
54.83	15360428
57.42	15420864
61.17	15413644
54.91	15418948
62.96	15480176
62.70	13995868
56.44	15386616
53.19	15393840
56.97	13893412
54.17	15330908
55.81	15380504
63.43	15366940
51.73	15420396
63.92	15372204
52.10	14935136
53.13	15382652
59.30	15393880
53.70	15454756
60.92	15307608
53.97	15488636
52.64	15346832
54.36	15529388
56.19	15360024
59.84	15536152
51.12	15398480
63.40	15387392
53.12	15243636
53.72	15427592
57.74	15406744
55.99	15387252
61.24	15393852
54.88	15501716
52.90	15366896
56.70	15353848
54.13	15407228
56.12	15360428
58.78	15385244
53.87	15407568
60.15	15512692
52.67	15516260
51.00	13914468
61.39	15387168
53.50	15520280
52.56	15356056
52.64	15405276
53.27	15360436
53.52	15425536
55.05	15508920
62.64	15411168
51.99	15353940
60.80	15384576
55.05	15366972
52.32	15414268
58.75	15418696
54.47	15495444
54.12	13863692
54.08	15509160
53.53	15482392
53.28	15407436
56.04	15360336
54.71	15438200
61.96	15420736
60.55	13911348
55.27	15475488
53.57	15495568
60.62	15448452
55.21	15566500
57.17	13948680
53.40	13915400
57.69	15375552
54.85	15468608
55.90	13958212
52.57	15387172
62.34	15344804
53.99	15399092
62.18	15475412
51.20	13947664
53.87	15299556
56.69	15482080
50.89	15365108
51.67	15407552
51.29	15520016
52.05	14007656
50.77	13981120
51.07	15407296
51.74	15394004
51.18	15422988
53.71	13888224
51.21	13897964
51.18	15407520
56.65	13896432
51.12	15433904
51.92	15542840
50.67	15366456
51.32	13974564
50.66	15406816
50.82	15412252
51.69	15420824
50.93	15358088
51.76	15427688
53.92	15501404
51.63	13918380
50.89	13903508
52.18	15482148
52.39	15501556
53.14	15546720
56.00	13982636
50.34	13837312
51.67	15495820
51.31	15367176
52.00	15448396
52.77	15440284
55.07	14008292
54.47	13921028
52.40	13910644
55.52	13947204
51.23	15493576
52.04	13873928
52.26	13897324
50.49	15402560
59.51	15475536
51.04	15393404
51.33	15448584
50.93	15413920
59.57	15413584
51.84	15405484
53.02	13983744
52.67	15373536
56.13	15372716
51.22	15413748
50.33	15401064
53.58	15380500
54.77	15427068
52.04	13821240
52.50	13856972
58.74	13948140
50.94	15367868
55.87	13975588
59.12	15372008
52.37	13981148
55.54	15387096
51.32	15381432
52.47	15367704
56.29	15393852
51.67	15407632
58.86	15355844
51.66	15440784
60.04	15414508
51.71	15380120
56.35	15472980
59.45	15380128
50.99	15435656
50.57	13905984
51.89	15486856
55.28	15427656
51.06	15378264
53.65	15385860
52.08	13425680
59.59	15374856
51.41	15540180
51.01	15394024
60.62	15425596
50.52	13980024
62.11	13974420
51.00	15454552
52.82	13922972
51.76	15468796
50.76	13942612
60.69	14003268
52.04	15407496
59.57	13888344
51.30	15488292
52.53	15482736
50.98	13875364
59.40	13989892
61.52	15482024
50.87	15382020
51.51	15347808
51.75	15502040
49.85	15401780
48.07	14813720
61.12	13906396
49.98	13893592
50.96	15364972
51.82	15371560
58.11	13501392
51.80	15492876
51.10	13895336
55.83	13974280
50.99	13877468
50.82	15387292
50.60	13969620
56.41	13867260
51.52	15408972
56.60	15528884
51.95	15481736
59.91	15542828
52.84	15514972
52.17	13875796
62.49	15509168
51.44	15473428
51.67	15407520
51.71	15340156
54.78	15432360
52.11	15513500
52.40	13909956
51.11	15435168
59.95	15366940
50.57	15387864
57.57	15400896
55.04	15374072
51.78	15393748
59.70	13882684
51.57	15387412
51.61	15475484
55.64	15400860
50.99	15374524
60.94	15513932
52.03	15374900
60.18	15420432
51.80	15535728
52.69	15461460
51.01	15422144
61.20	15325748
57.95	15337484
52.30	15536976
51.72	15408376
51.09	15360644
52.74	15535692
51.41	15541428
51.33	13877740
50.99	13943208
60.77	13855456
51.19	15509240
62.04	15481632
51.56	15521976
50.92	15496280
51.31	15392120
50.76	15509828
51.41	15566228
52.59	15528516
50.58	15339868
52.43	13899780
51.74	15407488
61.78	15393880
61.36	15455236
50.94	13908288
