12.43	1265408
12.21	1240984
22.51	1265628
12.55	1265592
12.38	1265908
12.39	1265140
21.85	1265896
12.31	1265356
12.38	1241028
12.36	1241024
12.21	1241024
22.16	1265820
12.35	1265216
12.38	1265732
12.41	1266068
11.74	1189640
20.97	1264984
12.43	1265880
12.30	1265156
12.57	1266060
12.58	1265044
12.29	1265028
12.32	1265048
12.23	1241016
12.63	1266060
12.65	1266000
12.49	1265628
12.11	1265152
12.19	1240888
12.00	1240940
12.55	1265612
11.99	1240836
12.28	1240976
12.30	1265160
12.21	1240980
12.31	1240692
12.25	1240940
12.25	1265132
12.30	1265156
12.30	1265800
11.82	1189888
18.80	1265124
12.04	1240980
11.91	1240880
12.38	1265740
12.28	1265052
21.25	1240696
12.29	1265172
12.49	1265604
12.45	1264984
12.54	1265608
20.06	1265836
12.56	1265228
12.27	1265716
12.08	1265248
12.02	1240892
21.24	1265820
12.25	1265824
12.24	1241000
12.09	1265148
12.04	1265080
20.94	1240640
12.30	1241016
12.36	1265684
12.39	1264956
12.37	1265916
20.68	1240916
12.45	1265788
12.18	1240600
12.09	1265240
12.13	1265728
12.52	1265796
12.22	1265352
12.28	1265356
12.23	1265040
12.40	1265708
12.00	1240916
12.14	1265080
12.05	1266196
12.42	1265832
12.18	1265820
12.20	1266068
12.37	1265036
12.14	1265060
12.21	1240932
12.30	1265152
12.42	1265400
12.32	1265044
12.38	1265500
12.15	1265596
12.22	1265740
22.66	1266072
12.33	1240900
11.62	1189908
12.55	1265740
22.41	1265436
12.38	1265908
12.32	1241028
12.30	1265500
12.36	1240912
22.07	1265516
12.11	1265216
12.16	1265892
12.25	1266204
12.39	1265080
20.93	1265036
12.64	1265516
12.48	1265504
12.03	1265316
12.49	1265716
20.20	1240884
12.30	1240716
12.06	1241024
12.45	1265608
12.12	1265060
21.10	1265228
12.34	1241020
12.19	1240612
12.48	1240980
11.87	1189920
12.25	1265732
12.50	1266196
12.11	1240604
12.50	1265500
11.78	1189464
12.34	1265892
12.17	1240720
12.35	1266096
12.37	1265836
12.17	1241000
12.41	1265796
12.44	1265696
11.81	1190104
12.40	1265308
12.36	1265040
12.36	1265312
11.63	1189408
12.44	1265344
12.21	1241024
12.30	1240908
20.35	1265224
12.24	1265824
12.42	1265076
12.50	1265128
12.21	1265044
20.52	1240900
12.29	1265212
12.15	1239808
12.50	1265912
12.23	1265264
20.81	1265796
12.23	1240920
12.31	1265244
12.50	1265140
12.41	1265732
20.44	1241016
12.34	1240692
12.32	1264988
12.33	1265928
12.60	1266000
20.50	1240924
12.36	1241032
12.20	1241012
12.07	1265340
12.37	1265612
20.86	1265268
12.25	1240908
11.79	1189636
12.30	1240700
12.24	1265040
12.21	1240468
12.54	1266064
12.36	1265612
12.34	1265232
12.44	1265644
12.39	1265244
12.39	1265208
12.35	1265120
12.07	1241012
12.38	1265816
12.23	1240892
12.35	1265064
12.11	1265596
12.34	1265224
12.13	1265140
12.18	1240372
12.32	1265164
12.54	1265636
12.39	1265232
21.91	1265168
12.29	1240604
12.20	1265236
12.30	1240844
12.50	1265792
21.35	1265028
12.38	1265396
12.33	1265348
12.19	1240848
11.80	1189740
21.27	1240916
21.28	1268704
11.89	1249644
12.20	1271076
12.38	1268736
12.07	1241028
20.96	1255168
12.04	1257576
12.21	1269484
12.05	1263928
11.60	1193100
21.94	1251212
12.05	1240944
11.92	1256724
12.58	1265236
12.00	1257572
21.45	1265048
12.09	1259160
12.16	1265080
11.91	1256008
11.92	1252796
12.00	1259160
12.11	1251240
12.07	1256760
12.01	1256728
12.04	1259196
12.74	1244000
11.97	1256764
12.24	1265144
11.92	1254420
12.03	1255980
11.94	1263964
12.02	1256760
12.07	1251956
12.03	1267112
12.00	1258324
12.13	1268704
12.02	1265520
12.09	1265060
12.32	1267116
11.98	1252828
21.44	1254424
12.24	1256008
12.11	1267860
12.07	1264960
11.92	1247184
21.43	1271044
12.15	1263092
12.10	1257568
11.95	1252792
12.15	1265084
21.51	1240816
12.17	1265232
12.07	1267868
12.16	1270296
12.27	1269456
21.44	1265136
12.13	1273504
12.27	1265044
12.88	1255980
12.09	1255136
20.47	1265080
12.10	1257572
12.11	1268700
12.16	1271076
12.03	1256012
22.08	1256008
12.63	1265168
12.08	1265348
12.14	1271044
12.09	1271044
11.94	1256728
12.01	1251988
12.03	1265552
11.53	1202640
11.92	1254416
12.07	1267116
12.13	1265064
11.97	1256732
11.46	1196308
12.28	1265152
12.07	1268736
11.51	1194728
12.07	1271072
12.05	1270296
12.88	1264708
11.98	1256760
12.12	1265120
12.16	1264680
11.95	1240808
11.92	1251204
20.32	1254392
12.96	1266308
12.16	1265364
12.63	1267112
12.23	1264956
19.93	1265048
12.23	1265212
12.78	1249620
12.18	1265428
12.10	1263092
20.59	1254420
12.14	1267144
12.15	1253576
11.92	1255980
12.16	1259160
21.61	1267144
12.02	1256016
11.96	1264676
12.82	1263964
11.56	1194732
21.66	1193128
12.26	1265720
12.27	1268736
11.92	1253580
12.11	1240792
21.27	1251956
12.32	1240988
12.77	1261528
12.00	1270324
12.15	1265552
12.04	1265524
11.87	1251240
12.04	1261532
12.03	1259188
12.06	1254416
12.29	1240984
12.80	1268704
11.93	1258320
12.72	1255980
12.29	1254420
12.02	1264712
12.27	1265988
12.50	1265120
12.01	1255168
12.04	1263092
12.81	1264956
12.11	1263932
12.10	1271048
12.16	1273512
12.25	1273508
20.20	1259164
12.14	1257604
12.11	1269452
12.01	1255168
12.14	1271076
21.40	1251988
12.08	1256760
12.11	1271040
12.01	1240984
12.12	1256760
21.56	1240736
12.00	1257600
12.40	1267116
12.07	1271040
12.09	1268732
21.41	1251208
12.11	1267892
12.05	1254416
12.00	1255140
11.99	1263096
21.81	1257572
11.48	1191544
12.13	1273508
12.03	1267148
12.27	1240980
22.13	1270328
12.12	1254384
11.99	1257604
12.00	1260784
12.14	1265036
12.26	1256756
12.03	1257572
11.98	1256732
12.10	1265072
12.10	1273512
12.09	1271044
12.21	1253580
12.31	1265524
12.19	1265080
12.08	1268736
12.54	1246464
12.12	1274260
11.63	1197124
12.21	1240652
11.99	1257600
12.34	1271924
12.16	1257600
11.90	1252828
12.19	1271924
12.09	1271888
18.64	1255980
12.12	1261500
12.01	1241696
12.24	1258324
12.07	1265560
21.36	1265120
12.39	1257604
12.60	1253548
12.18	1265052
11.64	1198716
12.11	1265728
12.31	1265616
12.12	1265780
18.31	1265064
12.43	1265172
12.53	1265212
12.28	1265916
12.17	1265528
20.77	1254416
11.63	1190096
12.50	1265356
12.19	1260788
12.11	1265704
21.35	1189836
12.28	1265032
12.45	1265908
12.51	1266104
12.17	1240516
12.50	1266004
12.39	1265452
12.25	1240748
12.41	1265312
12.35	1265696
12.39	1265536
12.40	1265908
12.02	1265168
12.32	1240792
12.29	1240640
12.02	1258324
12.29	1265212
12.39	1265264
12.33	1265832
12.06	1241028
12.27	1240720
12.04	1265172
12.33	1265044
12.40	1265880
12.09	1259188
19.05	1265912
12.29	1240920
12.54	1266356
12.55	1265704
12.30	1265028
19.96	1265496
12.49	1265800
12.27	1240920
12.43	1265176
12.34	1240728
20.45	1260752
12.17	1240656
12.32	1265152
12.20	1255132
12.26	1241016
21.04	1240728
12.38	1265928
12.30	1265080
12.33	1241016
12.11	1265528
20.79	1265776
12.16	1244840
12.26	1240328
12.19	1240812
12.36	1266200
21.25	1265140
12.35	1266060
12.37	1265816
11.94	1240356
11.94	1265036
12.50	1265440
12.31	1265036
12.27	1266000
12.04	1265320
12.24	1265964
12.09	1265796
12.14	1265704
12.38	1265592
12.07	1259908
12.08	1265732
12.32	1265328
12.46	1265996
12.23	1265212
12.08	1240816
12.30	1240988
12.03	1241008
12.06	1265028
12.15	1265604
12.08	1259196
12.11	1265552
22.34	1266000
12.28	1265244
12.17	1265964
12.36	1265312
22.04	1240612
11.93	1240720
12.28	1241012
12.35	1265312
12.10	1265696
22.03	1266104
12.10	1265628
12.11	1265704
12.09	1265344
12.41	1240976
21.95	1265632
11.89	1251984
12.28	1265256
12.45	1265960
12.45	1266004
20.85	1259188
12.05	1265216
12.30	1265036
12.03	1240908
12.47	1265896
20.93	1265644
12.44	1265612
12.03	1265032
12.26	1240716
12.24	1239992
12.38	1240996
12.09	1265596
11.87	1256732
11.96	1240436
12.46	1265888
12.36	1265696
12.29	1265140
12.35	1265136
11.99	1265152
12.18	1266108
12.05	1255976
12.44	1265908
12.09	1265148
12.25	1266000
12.43	1265732
12.32	1265316
11.83	1254384
12.34	1265244
12.47	1265896
12.43	1266000
20.48	1266068
12.05	1265072
12.07	1240912
12.23	1240976
12.32	1265128
21.16	1241012
12.31	1240740
12.05	1265036
11.53	1189128
12.23	1240896
21.85	1265588
12.22	1265996
12.46	1265736
12.06	1259192
12.39	1265736
20.80	1265060
12.35	1265120
12.41	1265820
12.38	1265056
12.38	1265320
20.37	1265640
12.14	1240900
12.37	1265552
12.20	1240900
12.27	1240840
21.09	1265592
12.22	1240812
12.11	1240888
12.35	1265132
12.29	1265144
12.53	1240700
12.32	1240880
12.34	1265140
12.07	1259904
12.47	1265972
12.53	1265796
12.44	1265032
12.23	1240432
11.88	1190068
12.40	1265124
12.25	1240976
12.15	1265728
12.16	1266060
12.32	1265644
12.21	1265028
12.28	1265216
12.27	1265060
12.01	1259188
11.78	1189924
22.09	1265168
12.31	1265696
12.39	1265780
12.35	1240940
12.28	1265228
22.08	1265152
12.01	1240988
12.16	1266116
12.10	1240724
12.46	1265136
21.19	1240980
12.47	1266352
12.56	1265812
12.20	1240740
12.26	1240804
12.04	1240936
12.10	1264952
12.14	1265028
21.90	1265208
12.14	1265120
