9.61	1265584
8.82	1241172
10.06	1265824
9.22	1265772
9.10	1266100
9.06	1265316
9.09	1266068
9.15	1265540
9.13	1241192
9.03	1241196
8.90	1241188
9.10	1265992
9.12	1265400
9.14	1265916
9.11	1266248
8.63	1189820
9.05	1264980
9.04	1266056
9.08	1265348
9.14	1266248
9.03	1265224
9.10	1265212
9.86	1265040
8.98	1241204
9.24	1266248
9.20	1266176
9.04	1265816
9.05	1265356
8.92	1241076
8.94	1241112
9.20	1265776
9.86	1241020
9.05	1241160
9.02	1265344
8.94	1241152
9.10	1240884
9.04	1240936
9.10	1265048
9.03	1265332
9.07	1265964
8.63	1190068
9.03	1265320
8.93	1241180
8.95	1241064
9.10	1265736
9.03	1265044
8.99	1240892
9.03	1265332
10.06	1265784
8.92	1264984
9.15	1265788
9.21	1266000
9.04	1265408
9.15	1265896
9.04	1265428
8.95	1241056
9.11	1265988
9.07	1266008
8.96	1241176
9.02	1265336
9.00	1265260
8.99	1240828
9.07	1241204
9.08	1265868
8.99	1264956
9.17	1266096
9.24	1241112
10.20	1265976
9.10	1240800
8.99	1265432
9.11	1265900
9.12	1265980
9.13	1265360
9.04	1265548
9.12	1265228
9.15	1265700
8.94	1241100
9.04	1265256
9.18	1266384
9.10	1265836
9.08	1265996
9.19	1266260
9.01	1265220
9.02	1265252
8.98	1241108
8.97	1265336
9.90	1265592
9.15	1265048
9.14	1265684
9.07	1265516
9.04	1265732
9.40	1266260
9.49	1241084
8.62	1190096
9.17	1265732
9.04	1265616
9.06	1266108
9.03	1241196
9.02	1265676
9.05	1241104
9.03	1265516
9.04	1265392
9.03	1266072
9.15	1266372
9.12	1265256
9.01	1265224
9.10	1265516
9.19	1265696
9.13	1265508
10.08	1265908
9.11	1241084
9.23	1240896
9.16	1241212
9.14	1265792
9.48	1265260
9.02	1265416
8.98	1241188
8.97	1240800
9.06	1241164
8.63	1190116
9.16	1265916
9.41	1266384
8.88	1240792
9.58	1265696
8.61	1189460
9.33	1266060
9.00	1240896
9.18	1266276
9.21	1265996
9.11	1241180
10.06	1265976
9.27	1265860
8.72	1190276
9.38	1265488
9.18	1265224
10.47	1265496
8.73	1189588
9.18	1265540
9.10	1241192
9.10	1241068
9.10	1265420
10.21	1265704
9.21	1265080
9.56	1265308
9.40	1265044
9.01	1241072
9.15	1265412
9.13	1239988
9.10	1266104
9.32	1265436
9.17	1265804
8.92	1241112
9.12	1265448
9.21	1265304
9.10	1265912
9.50	1241208
10.03	1240876
9.09	1265240
9.12	1266108
9.22	1266180
9.07	1241100
9.03	1241192
9.06	1241208
9.81	1265524
9.18	1265616
9.47	1265260
9.00	1240912
8.57	1189804
9.02	1240888
9.09	1265224
9.79	1240468
9.28	1266264
9.57	1265612
9.05	1265416
9.18	1265648
8.93	1265428
8.89	1265396
9.30	1265320
9.02	1241196
9.78	1265988
8.95	1240816
10.04	1265248
9.96	1265776
9.11	1265400
9.05	1265136
9.04	1240372
9.27	1265876
9.78	1265636
9.05	1265416
9.14	1265360
9.04	1240788
9.23	1265232
9.05	1240848
9.04	1265976
9.04	1265220
9.66	1265592
10.16	1265540
9.02	1241020
8.66	1190012
9.66	1241108
9.14	1268700
8.82	1249652
8.97	1271080
9.06	1268736
8.82	1254420
8.80	1255172
8.71	1257564
8.85	1269484
8.89	1263928
8.31	1193104
8.85	1251208
8.71	1255172
8.76	1256724
8.83	1261500
8.95	1257572
8.75	1258352
8.83	1259156
8.83	1256756
8.77	1256012
8.54	1252792
8.81	1259156
8.83	1251240
8.76	1256756
8.73	1256732
8.82	1259192
8.77	1244004
8.78	1256760
8.88	1259164
8.62	1254420
8.78	1255984
8.85	1263960
8.86	1256764
8.88	1251956
8.86	1267112
8.92	1258320
9.03	1268704
8.93	1265520
9.04	1264980
8.91	1267112
8.78	1252824
8.81	1254416
8.86	1256012
8.94	1267868
8.77	1256724
8.90	1247184
8.85	1271048
8.92	1263092
8.90	1257572
8.84	1252796
8.67	1258352
8.71	1252792
9.14	1265232
8.84	1267864
8.91	1270296
8.98	1269452
8.83	1257568
8.89	1273508
9.01	1265316
8.97	1255976
8.75	1255136
8.98	1265080
9.03	1257568
8.88	1268708
8.92	1271076
8.86	1256008
8.84	1256012
8.89	1259936
8.89	1261528
8.95	1271048
8.96	1271044
8.76	1256732
8.85	1251988
8.86	1265552
8.44	1202644
8.74	1254416
8.89	1267116
9.04	1265176
8.75	1256724
8.44	1196312
8.89	1257600
8.99	1268732
8.48	1194728
8.87	1271080
8.81	1270292
8.84	1264708
8.93	1256756
8.88	1257568
8.97	1264680
8.83	1251208
8.72	1251204
8.83	1254388
8.91	1266304
8.87	1260784
8.82	1267112
8.85	1256732
8.85	1256728
9.01	1265412
8.82	1249612
8.88	1263124
8.98	1263092
8.79	1254424
8.91	1267144
8.81	1253576
8.84	1255980
8.95	1259164
9.00	1267144
8.87	1256012
8.90	1264680
8.81	1263960
8.49	1194728
8.43	1193136
9.17	1265908
8.97	1268736
8.80	1253576
8.78	1251952
8.92	1251956
8.90	1255140
9.09	1261528
8.90	1270324
8.95	1265560
8.90	1265524
8.75	1251236
8.83	1261528
8.87	1259192
8.89	1254420
8.91	1254388
8.93	1268704
8.80	1258320
8.94	1255984
8.92	1254416
8.92	1264708
9.19	1265896
8.79	1258316
8.92	1255172
8.95	1263092
9.28	1264944
8.84	1263928
8.94	1271048
8.96	1273504
8.99	1273508
8.83	1259156
9.03	1257596
8.98	1269448
8.82	1255172
8.96	1271080
8.78	1251984
8.85	1256764
8.92	1271044
8.77	1255132
8.93	1256760
8.75	1250396
8.90	1257600
8.90	1267112
8.93	1271044
8.89	1268732
8.70	1251204
8.85	1267896
8.92	1254420
8.78	1255140
8.86	1263092
8.85	1257564
8.35	1191536
9.08	1273512
8.89	1267148
9.07	1241180
8.91	1270328
8.73	1254384
8.87	1257596
8.79	1260780
8.80	1256728
8.74	1256760
8.76	1257568
8.85	1256728
8.87	1256012
8.98	1273508
8.88	1271048
8.88	1253580
9.07	1265528
8.85	1258352
8.86	1268732
8.75	1246468
